"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-14","10.29",,,"0.00","0.0","0.0",,"78","49","  180","  180",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-15","12.53",,,"0.00","0.0","0.0",,"83","57","  180","  190",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-16","17.00",,,"0.00","0.0","0.0",,"83","59","  190","  180",,"28.0","36.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-17","9.17",,,"0.01","0.0","0.0",,"73","59","  190","  180",,"23.9","31.1",,,,,,,,,,,,,,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-18","11.41",,,"0.00","0.0","0.0",,"71","56","  360","  330",,"21.0","28.0",,,,,,,,"    1",,,,,,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-19","9.40",,,"0.00","0.0","0.0",,"70","49","   50","   50",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-20","7.16",,,"0.00","0.0","0.0",,"70","49","  360","  320",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-21","17.22",,,"0.00","0.0","0.0",,"72","54","  180","  190",,"30.0","38.9",,,,,,,,"    1",,,,,,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-22","10.07",,,"0.00","0.0","0.0",,"68","48","   20","   30",,"21.9","25.1",,,,,,,,"    1",,,,"    1",,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-23","7.61",,,"0.14","0.0","0.0",,"55","48","  340","  340",,"28.0","36.9",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-24","18.34",,,"0.00","0.0","0.0",,"54","40","  310","  310",,"30.0","38.9",,,,,,,,,,,,,,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-25","10.29",,,"0.00","0.0","0.0",,"56","34","  330","  350",,"23.0","30.0",,,,,,,,,,,,"    1",,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-26","3.36",,,"0.00","0.0","0.0",,"59","34","  130","  330",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-27","14.99",,,"0.00","0.0","0.0",,"72","42","  180","  170",,"25.9","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-28","13.87",,,"0.00","0.0","0.0",,"72","53","  160","  160",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-29","14.09",,,"0.00","0.0","0.0",,"78","61","  130","  130",,"23.9","30.0",,,,,,,,,,,,,,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-30","8.95",,,"1.04","0.0","0.0",,"78","57","  330","  320",,"25.1","34.9",,,"    1",,,,,,,,,"    1",,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-03-31","8.50",,,"0.03","0.0","0.0",,"77","59","  360","  360",,"25.1","33.1",,,"    1",,,,,,,,,,,,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-01","4.47",,,"0.00","0.0","0.0","67","81","52","  120","  140",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-02","12.75",,,"0.04","0.0","0.0","69","72","54","   70","   30",,"25.1","36.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-03","8.95",,,"1.09","0.0","0.0","53","56","45","  100","  110",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-04","9.40",,,"0.00","0.0","0.0","47","52","44","  320","  310",,"17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-05","6.04",,,"0.00","0.0","0.0","54","70","41","  160","  140",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-06","15.88",,,"0.00","0.0","0.0","65","78","57","  170","  170",,"29.1","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-07","16.11",,,"0.00","0.0","0.0","68","75","63","  180","  170",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-08","16.33",,,"0.00","0.0","0.0","72","76","67","  160","  170",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-09","18.12",,,"0.00","0.0","0.0","75","83","69","  160","  160",,"29.1","36.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-10","15.43",,,"0.41","0.0","0.0","56","74","41","  310","  310",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-11","6.26",,,"0.00","0.0","0.0","49","62","42","  350","  350",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-12","5.14",,,"0.00","0.0","0.0","60","78","44","  130","  130",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-13","11.86",,,"0.00","0.0","0.0","68","80","55","  170","  130",,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-14","14.54",,,"0.00","0.0","0.0","71","83","58","  170","  180",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-15","16.33",,,"0.00","0.0","0.0","77","89","70","  150","  150",,"23.9","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-16","16.33",,,"0.00","0.0","0.0","79","89","73","  160","  150",,"28.0","36.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-17","20.36",,,"0.00","0.0","0.0","80","87","74","  170","  150",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-18","17.00",,,"1.22","0.0","0.0","62","77","46","  180","  170",,"32.0","48.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-19","8.95",,,"0.00","0.0","0.0","52","65","42","  330","  330",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-20","12.75",,,"0.00","0.0","0.0","60","73","48","  130","  140",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-21","10.29",,,"0.00","0.0","0.0","62","73","51","  180","  150",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-22","15.21",,,"0.00","0.0","0.0","68","80","57","  160","  160",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-23","15.21",,,"0.01","0.0","0.0","62","69","43","  170","  170",,"23.0","32.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-24","9.40",,,"0.04","0.0","0.0","49","64","40","  360","  360",,"21.0","25.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-25","9.62",,,"0.00","0.0","0.0","62","75","52","  140","  160",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-26","12.97",,,"0.00","0.0","0.0","68","80","61","  180","  170",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-27","8.50",,,"0.00","0.0","0.0","71","76","62","  330","  330",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-28","6.71",,,"0.00","0.0","0.0","67","83","56","  160","  170",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-29","9.17",,,"0.00","0.0","0.0","76","88","63","  160","  150",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-04-30","13.20",,,"0.00","0.0","0.0","73","84","63","  140","  130",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-01","9.40",,,"0.00","0.0","0.0","74","83","67","   90","  100",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-02","17.67",,,"0.02","0.0","0.0","59","69","44","  360","  360",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-03","11.86",,,"0.00","0.0","0.0","53","68","40","  360","  360",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-04","8.50",,,"0.00","0.0","0.0","60","75","44","  340","  310",,"28.0","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-05","8.95",,,"0.00","0.0","0.0","59","71","47","   10","  350",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-06","3.80",,,"0.00","0.0","0.0","65","79","51","  330","  360",,"12.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-07","6.26",,,"0.00","0.0","0.0","73","86","61","  130","  150",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-08","14.32",,,"0.00","0.0","0.0","77","88","66","  170","  160",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-09","8.72",,,"0.32","0.0","0.0","73","75","68","  180","  180",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-10","5.82",,,"0.00","0.0","0.0","73","84","67","  350","   20",,"13.0","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-11","8.72",,,"0.00","0.0","0.0","74","83","62","   20","   20",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-12","7.61",,,"0.00","0.0","0.0","71","80","60","   90","  100",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-13","7.61",,,"0.00","0.0","0.0","74","88","60","  180","  220",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-14","11.86",,,"0.00","0.0","0.0","78","89","65","  160","  170",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-15","16.33",,,"2.06","0.0","0.0","75","80","63","  330","  360",,"38.0","53.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-16","10.51",,,"0.00","0.0","0.0","71","83","64","  170","  180",,"18.1","23.0",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-17","11.63",,,"0.00","0.0","0.0","80","92","74","  170","  190",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-18","15.88",,,"0.00","0.0","0.0","84","94","74","  170","  150",,"25.9","33.1",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-19","19.01",,,"0.00","0.0","0.0","83","91","72","  180","  170",,"30.0","38.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-20","19.46",,,"0.00","0.0","0.0","83","92","76","  170","  170",,"29.1","38.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-21","11.18",,,"0.81","0.0","0.0","78","84","62","  300","  310",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-22","4.70",,,"0.00","0.0","0.0","69","86","57","  140","  140",,"14.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-23","9.84",,,"0.00","0.0","0.0","78","88","72","  140","  140",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-24","8.50",,,"0.33","0.0","0.0","81","87","70","  170","  250",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-25","10.07",,,"0.57","0.0","0.0","75","87","69","  220","  250",,"28.0","42.9",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-26","13.65",,,"0.01","0.0","0.0","78","88","73","  160","  190",,"21.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-27","15.21",,,"0.00","0.0","0.0","80","88","74","  180","  180",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-28","19.01",,,"0.00","0.0","0.0","81","87","74","  160","  160",,"33.1","44.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-29","18.12",,,"0.13","0.0","0.0","80","85","73","  150","  140",,"33.1","40.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-30","17.90",,,"0.00","0.0","0.0","80","90","75","  180","  180",,"25.9","35.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-05-31","16.78",,,"0.00","0.0","0.0","84","92","79","  190","  180",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-01","11.86",,,"0.00","0.0","0.0","83","90","78","  190","  170",,"28.0","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-02","8.95",,,"0.00","0.0","0.0","78","85","69","  360","  360",,"17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-03","7.61",,,"0.00","0.0","0.0","76","90","65","  130","  170",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-04","14.32",,,"0.00","0.0","0.0","82","93","73","  150","  160",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-05","9.84",,,"0.00","0.0","0.0","84","92","76","  140","  130",,"30.0","36.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-06","7.38",,,"0.28","0.0","0.0","78","83","71","  310","  310",,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-07","6.71",,,"0.00","0.0","0.0","76","86","65","   20","   20",,"15.0","23.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-08","9.62",,,"0.00","0.0","0.0","78","89","65","  140","  140",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-09","8.72",,,"1.94","0.0","0.0","81","91","69","  150","  140",,"32.0","36.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-10","8.05",,,"0.00","0.0","0.0","85","100","73","  160","  160",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-11","11.63",,,"0.00","0.0","0.0","86","95","77","  180","  150",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-12","9.62",,,"0.00","0.0","0.0","86","95","78","  170","  160",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-13","7.16",,,"0.00","0.0","0.0","88","99","80","  160","  160",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-14","4.03",,,"0.00","0.0","0.0","89","98","79","  170","  240",,"8.9","14.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-15","6.26",,,"0.32","0.0","0.0","86","92","74","  150","  160",,"35.1","46.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-16","8.50",,,"0.00","0.0","0.0","86","96","77","  140","  220",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-17","8.05",,,"0.47","0.0","0.0","85","94","70","  340","  350",,"32.0","44.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-18","5.82",,,"0.17","0.0","0.0","80","87","72","  320","  310",,"18.1","23.9",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-19","8.72",,,"0.00","0.0","0.0","82","96","74","  150","  150",,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-20","12.08",,,"0.00","0.0","0.0","86","97","78","  180","  170",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-21","13.42",,,"0.00","0.0","0.0","88","97","78","  170","  170",,"21.0","25.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-22","14.32",,,"0.00","0.0","0.0","87","97","77","  160","  170",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-23","14.09",,,"0.00","0.0","0.0","88","97","79","  180","  180",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-24","13.87",,,"0.00","0.0","0.0","88","97","78","  170","  170",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-25","15.43",,,"0.00","0.0","0.0","89","98","79","  170","  170",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-26","12.75",,,"0.00","0.0","0.0","89","99","79","  180","  170",,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-27","8.28",,,"0.00","0.0","0.0","91","102","81","  140","  220",,"14.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-28","6.71",,,"0.00","0.0","0.0","92","106","82","   20","  350",,"17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-29","6.49",,,"0.00","0.0","0.0","91","100","78","   20","   10",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-06-30","9.40",,,"0.00","0.0","0.0","86","93","78","   20","   20",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-01","9.17",,,"0.00","0.0","0.0","81","90","71","  360","  350",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-02","6.71",,,"0.00","0.0","0.0","80","91","68","   20","   10",,"17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-03","4.03",,,"0.00","0.0","0.0","81","93","67","   90","  110",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-04","9.62",,,"0.00","0.0","0.0","85","96","74","  110","  130",,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-05","8.50",,,"0.00","0.0","0.0","85","97","75","  140","  150",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-06","10.29",,,"0.00","0.0","0.0","88","97","77","  140","  140",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-07","9.84",,,"0.00","0.0","0.0","88","98","78","  150","  150",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-08","9.62",,,"0.00","0.0","0.0","88","99","79","  180","  190",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-09","10.07",,,"0.00","0.0","0.0","90","101","80","  180","  220",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-10","8.05",,,"0.00","0.0","0.0","93","103","84","  190","  180",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-11","7.16",,,"0.00","0.0","0.0","93","105","82","  110","  110",,"28.0","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-12","7.83",,,"0.00","0.0","0.0","88","102","79","  100","  100",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-13","10.07",,,"0.00","0.0","0.0","92","102","82","  110","  110",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-14","5.59",,,"0.27","0.0","0.0","79","83","72","  320","  320",,"15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-15","4.25",,,"0.82","0.0","0.0","72","75","68","  110","  110",,"8.9","14.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-16","6.93",,,"0.68","0.0","0.0","78","91","73","  110","  110",,"40.0","49.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-17","6.04",,,"0.04","0.0","0.0","80","93","73","  130","  140",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-18","2.91",,,"0.00","0.0","0.0","83","95","74","  180","  180",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-19","6.93",,,"0.02","0.0","0.0","85","96","77","  130","  130",,"21.0","23.9",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-20","6.04",,,"0.16","0.0","0.0","84","95","76","  130","  140",,"25.1","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-21","8.95",,,"0.00","0.0","0.0","85","98","76","  170","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-22","10.07",,,"0.00","0.0","0.0","88","99","79","  170","  180",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-23","9.17",,,"0.00","0.0","0.0","90","99","82","  190","  180",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-24","7.83",,,"0.00","0.0","0.0","88","99","78","   10","   10",,"25.1","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-25","7.38",,,"0.00","0.0","0.0","86","96","77","  150","  150",,"18.1","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-26","9.84",,,"0.09","0.0","0.0","87","97","79","  160","  190",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-27","8.28",,,"0.00","0.0","0.0","83","92","75","   10","   40",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-28","8.28",,,"0.00","0.0","0.0","83","94","72","  140","  140",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-29","12.97",,,"0.00","0.0","0.0","87","98","80","  180","  180",,"21.9","29.1",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-30","10.51",,,"0.00","0.0","0.0","90","101","80","  180","  180",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-07-31","6.26",,,"0.00","0.0","0.0","92","104","81","  180","  180",,"16.1","21.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-01","6.49",,,"0.00","0.0","0.0","93","104","83","  140","  130",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-02","9.40",,,"0.00","0.0","0.0","93","104","83","  160","  150",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-03","9.17",,,"0.00","0.0","0.0","92","102","82","  140","  130",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-04","9.17",,,"0.00","0.0","0.0","92","102","82","  160","  150",,"19.9","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-05","9.62",,,"0.00","0.0","0.0","93","104","84","  150","  150",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-06","10.51",,,"0.00","0.0","0.0","94","105","82","  170","  170",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-07","10.96",,,"0.00","0.0","0.0","94","106","83","  180","  160",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-08","8.72",,,"0.00","0.0","0.0","94","103","83","  170","  170",,"17.0","21.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-09","6.26",,,"0.00","0.0","0.0","93","105","84","  320","  320",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2013-08-10","6.93",,,"0.00","0.0","0.0","89","100","78","  320","  310",,"16.1","21.0",,,,,,,,,,,,,,,,,
